"Contig"	"InvExprVal"	"NatExprVal"	"InvUp"	"OriginsEq"	"InvDefUp"	"InvDefDn"
"543"	"DKUS022_white_c39204"	8.33047859439535	9.27096369666686	FALSE	FALSE	FALSE	FALSE
"545"	"DKUS022_white_c39465"	6.27128089727304	7.09571806751105	FALSE	FALSE	FALSE	FALSE
"547"	"DKUS022_white_c39541"	12.2851573748956	11.956125665138	TRUE	FALSE	TRUE	TRUE
"549"	"DKUS022_white_c40142"	9.56831062007778	9.32232402681281	TRUE	FALSE	TRUE	TRUE
"551"	"DKUS022_white_c40294"	4.7775657148918	5.63851915691532	FALSE	FALSE	FALSE	FALSE
"553"	"DKUS022_white_c40527"	9.39903168955551	8.85607713268185	TRUE	FALSE	TRUE	TRUE
"555"	"DKUS022_white_c40614"	11.6067433017346	11.9404341723422	FALSE	FALSE	FALSE	FALSE
"557"	"DKUS022_white_c40827"	5.38889889383277	4.94746653298332	TRUE	FALSE	TRUE	TRUE
"559"	"DKUS022_white_c41088"	8.77188785149739	10.1994476018716	FALSE	FALSE	FALSE	FALSE
"561"	"DKUS022_white_c41163"	5.54654500301128	6.0111330296795	FALSE	FALSE	FALSE	FALSE
"563"	"DKUS022_white_c41208"	8.00423095589329	4.42381385279587	TRUE	FALSE	TRUE	TRUE
"565"	"DKUS022_white_c4134"	6.95893417566156	8.57526845872088	FALSE	FALSE	FALSE	FALSE
"567"	"DKUS022_white_c41352"	4.12705720420696	3.58860983407542	TRUE	FALSE	TRUE	TRUE
"569"	"DKUS022_white_c41491"	9.17322432890214	9.79662584548396	FALSE	FALSE	FALSE	FALSE
"571"	"DKUS022_white_c41541"	10.3192871981835	9.51564954757389	TRUE	FALSE	TRUE	TRUE
"573"	"DKUS022_white_c4166"	7.09781222975074	8.17985461018577	FALSE	FALSE	FALSE	FALSE
"575"	"DKUS022_white_c41746"	6.81540388594809	9.48814226270109	FALSE	FALSE	FALSE	FALSE
"577"	"DKUS022_white_c41762"	11.4740448929622	11.0705418013532	TRUE	FALSE	TRUE	TRUE
"579"	"DKUS022_white_c42218"	9.40936386581138	9.08729152047601	TRUE	FALSE	TRUE	TRUE
"581"	"DKUS022_white_c42240"	4.34238367393969	3.77623583081024	TRUE	FALSE	TRUE	TRUE
"583"	"DKUS022_white_c42244"	5.61169505040815	3.45908784341682	TRUE	FALSE	TRUE	TRUE
"585"	"DKUS022_white_c42308"	4.38083193080519	4.06015080605977	TRUE	FALSE	TRUE	TRUE
"587"	"DKUS022_white_c42715"	8.6629434953928	9.42116198115306	FALSE	FALSE	FALSE	FALSE
"589"	"DKUS022_white_c42802"	5.08687231602343	4.13357509606449	TRUE	FALSE	TRUE	TRUE
"591"	"DKUS022_white_c42869"	6.83737455162497	7.59952718764561	FALSE	FALSE	FALSE	FALSE
"593"	"DKUS022_white_c42987"	7.63805844897888	5.95689039744576	TRUE	FALSE	TRUE	TRUE
"595"	"DKUS022_white_c42999"	8.54093574117612	7.33556772674	TRUE	FALSE	TRUE	TRUE
"597"	"DKUS022_white_c43010"	9.52633578491887	9.35688430080498	TRUE	FALSE	TRUE	TRUE
"599"	"DKUS022_white_c43114"	5.77097617469346	4.27763880585897	TRUE	FALSE	TRUE	TRUE
"601"	"DKUS022_white_c43185"	7.3464049657536	6.20402051424501	TRUE	FALSE	TRUE	TRUE
"603"	"DKUS022_white_c43370"	11.7448818805173	10.4794542955702	TRUE	FALSE	TRUE	TRUE
"605"	"DKUS022_white_c43535"	13.17753930705	12.9089133209556	TRUE	FALSE	TRUE	TRUE
"607"	"DKUS022_white_c43705"	4.69357075115042	4.2504884552001	TRUE	FALSE	TRUE	TRUE
"609"	"DKUS022_white_c43753"	6.09770193668829	7.23255980756079	FALSE	FALSE	FALSE	FALSE
"611"	"DKUS022_white_c43798"	7.21659223662679	8.44315979736627	FALSE	FALSE	FALSE	FALSE
"613"	"DKUS022_white_c43812"	6.33368129247718	5.43067989596358	TRUE	FALSE	TRUE	TRUE
"615"	"DKUS022_white_c43842"	11.4073496483572	11.673501175814	FALSE	FALSE	FALSE	FALSE
"617"	"DKUS022_white_c43857"	7.45891567899802	7.83690362547833	FALSE	FALSE	FALSE	FALSE
"619"	"DKUS022_white_c43960"	13.4554463818848	12.7894787076434	TRUE	FALSE	TRUE	TRUE
"621"	"DKUS022_white_c43986"	13.2676441215386	13.9179281503507	FALSE	FALSE	FALSE	FALSE
"623"	"DKUS022_white_c44080"	8.12945085112824	7.1512707904266	TRUE	FALSE	TRUE	TRUE
"625"	"DKUS022_white_c44083"	6.68765732621156	4.90058997206358	TRUE	FALSE	TRUE	TRUE
"627"	"DKUS022_white_c44228"	7.74902876148734	6.6339695108237	TRUE	FALSE	TRUE	TRUE
"629"	"DKUS022_white_c44238"	9.30385524459527	9.05633932273602	TRUE	FALSE	TRUE	TRUE
"631"	"DKUS022_white_c44318"	11.0751422238191	11.6301838013461	FALSE	FALSE	FALSE	FALSE
"633"	"DKUS022_white_c44426"	5.71125620226144	5.01598377021121	TRUE	FALSE	TRUE	TRUE
"635"	"DKUS022_white_c44436"	7.14740816094863	8.79448910866767	FALSE	FALSE	FALSE	FALSE
"637"	"DKUS022_white_c45252"	4.18854615626939	4.82489049758505	FALSE	FALSE	FALSE	FALSE
"639"	"DKUS022_white_c45474"	4.63395132032043	5.1432989024244	FALSE	FALSE	FALSE	FALSE
"641"	"DKUS022_white_c45617"	6.75208291925542	7.42307402362663	FALSE	FALSE	FALSE	FALSE
"643"	"DKUS022_white_c45848"	4.26034700070963	3.88115214483352	TRUE	FALSE	TRUE	TRUE
"645"	"DKUS022_white_c45882"	10.7611108925576	8.84029327957271	TRUE	FALSE	TRUE	TRUE
"647"	"DKUS022_white_c45891"	5.31967388254274	6.36895036425636	FALSE	FALSE	FALSE	FALSE
"649"	"DKUS022_white_c45899"	8.78421505141835	7.76102353225196	TRUE	FALSE	TRUE	TRUE
"651"	"DKUS022_white_c46053"	11.172023908981	10.9077756740194	TRUE	FALSE	TRUE	TRUE
"653"	"DKUS022_white_c46464"	7.94903053556361	7.47526546639372	TRUE	FALSE	TRUE	TRUE
"655"	"DKUS022_white_c46622"	9.04858295930772	9.49041013886944	FALSE	FALSE	FALSE	FALSE
"657"	"DKUS022_white_c46724"	8.18165318941851	8.79073849627254	FALSE	FALSE	FALSE	FALSE
"659"	"DKUS022_white_c46833"	8.85635143777888	9.22822876035423	FALSE	FALSE	FALSE	FALSE
"661"	"DKUS022_white_c46872"	11.8150072870909	11.1092704169404	TRUE	FALSE	TRUE	TRUE
"663"	"DKUS022_white_c47073"	11.6607316864617	11.786914905585	FALSE	FALSE	FALSE	FALSE
"665"	"DKUS022_white_c47191"	7.01708564111068	4.46263461336756	TRUE	FALSE	TRUE	TRUE
"667"	"DKUS022_white_c47712"	11.2676691576941	11.5359694484858	FALSE	FALSE	FALSE	FALSE
"669"	"DKUS022_white_c48019"	8.18671910469874	8.85283190731052	FALSE	FALSE	FALSE	FALSE
"671"	"DKUS022_white_c48063"	7.57320869952439	5.75195496462646	TRUE	FALSE	TRUE	TRUE
"673"	"DKUS022_white_c48370"	5.98712472664503	6.92206305179835	FALSE	FALSE	FALSE	FALSE
"675"	"DKUS022_white_c48484"	11.3345004800029	10.7168725891273	TRUE	FALSE	TRUE	TRUE
"677"	"DKUS022_white_c48796"	6.06350361142991	4.79331877486105	TRUE	FALSE	TRUE	TRUE
"679"	"DKUS022_white_c48819"	4.34008085653973	6.09966541650842	FALSE	FALSE	FALSE	FALSE
"681"	"DKUS022_white_c48852"	8.90810814928295	7.92325698564753	TRUE	FALSE	TRUE	TRUE
"683"	"DKUS022_white_c49058"	8.25567001019371	8.79640067654845	FALSE	FALSE	FALSE	FALSE
"685"	"DKUS022_white_c49408"	4.82845399814052	4.42401954124189	TRUE	FALSE	TRUE	TRUE
"687"	"DKUS022_white_c49482"	11.1457592641972	11.6446385583621	FALSE	FALSE	FALSE	FALSE
"689"	"DKUS022_white_c49742"	10.6499678551729	9.61648678282501	TRUE	FALSE	TRUE	TRUE
"691"	"DKUS022_white_c49922"	11.5464730161654	11.6609718900945	FALSE	FALSE	FALSE	FALSE
"693"	"DKUS022_white_c50055"	6.72483811946579	5.19459276474992	TRUE	FALSE	TRUE	TRUE
"695"	"DKUS022_white_c50127"	5.93355621964849	4.56331929688737	TRUE	FALSE	TRUE	TRUE
"697"	"DKUS022_white_c50469"	5.76670974202025	4.43988377595259	TRUE	FALSE	TRUE	TRUE
"699"	"DKUS022_white_c50725"	9.76683748625791	9.43741054416079	TRUE	FALSE	TRUE	TRUE
"701"	"DKUS022_white_c51124"	5.96181471750701	6.2616437304049	FALSE	FALSE	FALSE	FALSE
"703"	"DKUS022_white_c5697"	7.50884383392411	8.65798562231074	FALSE	FALSE	FALSE	FALSE
"705"	"DKUS022_white_c5798"	12.0199274543744	11.5213955282655	TRUE	FALSE	TRUE	TRUE
"707"	"DKUS022_white_c6089"	7.34250825609888	5.89412105211195	TRUE	FALSE	TRUE	TRUE
"709"	"DKUS022_white_c6160"	11.6314080847301	11.2439286743998	TRUE	FALSE	TRUE	TRUE
"711"	"DKUS022_white_c6165"	6.54971563536526	7.56802460797939	FALSE	FALSE	FALSE	FALSE
"713"	"DKUS022_white_c65511"	12.0883802999591	12.8034248691664	FALSE	FALSE	FALSE	FALSE
"715"	"DKUS022_white_c6991"	5.86988045937721	8.46162936403314	FALSE	FALSE	FALSE	FALSE
"717"	"DKUS022_white_c7432"	7.4312920256069	8.40221473530945	FALSE	FALSE	FALSE	FALSE
"719"	"DKUS022_white_c7742"	7.58188314284372	4.06668413958214	TRUE	FALSE	TRUE	TRUE
"721"	"DKUS022_white_c7867"	6.59858468695256	8.10027145589222	FALSE	FALSE	FALSE	FALSE
"723"	"DKUS022_white_c9233"	5.78616499555961	5.56270078339413	TRUE	FALSE	TRUE	TRUE
"725"	"DKUS022_white_c9420"	8.62947170548207	7.95967925348541	TRUE	FALSE	TRUE	TRUE
"727"	"DKUS022_white_c982"	6.60754947652489	7.60359906258954	FALSE	FALSE	FALSE	FALSE
"729"	"DKUS022_white_rep_c25361"	7.7971853733456	8.55353924596426	FALSE	FALSE	FALSE	FALSE
"731"	"DKUS022_white_rep_c27441"	9.1148479547777	9.7728352104594	FALSE	FALSE	FALSE	FALSE
"733"	"DKUS022_white_rep_c29147"	5.94719638614413	4.78426200080315	TRUE	FALSE	TRUE	TRUE
"735"	"DKUS022_white_rep_c29781"	10.3972692338101	10.2279794472159	TRUE	FALSE	TRUE	TRUE
"737"	"DKUS022_white_rep_c29962"	12.4623979968358	12.1729079813768	TRUE	FALSE	TRUE	TRUE
"739"	"DKUS022_white_rep_c30096"	4.52649289585718	4.24622241841981	TRUE	FALSE	TRUE	TRUE
"741"	"DKUS022_white_rep_c32526"	9.01620877977224	7.91166952520292	TRUE	FALSE	TRUE	TRUE
"743"	"DKUS022_white_rep_c32770"	4.25732614792037	4.88790237572328	FALSE	FALSE	FALSE	FALSE
"745"	"DKUS022_white_rep_c33769"	6.23736866362262	6.62791882852921	FALSE	FALSE	FALSE	FALSE
"747"	"DKUS022_white_rep_c36687"	12.8838019521459	12.7490870736706	TRUE	FALSE	TRUE	TRUE
"749"	"DKUS022_white_rep_c36966"	11.8605279334344	12.181753731413	FALSE	FALSE	FALSE	FALSE
"751"	"DKUS022_white_rep_c37145"	4.93565540019807	3.821760866639	TRUE	FALSE	TRUE	TRUE
"753"	"DKUS022_white_rep_c38813"	8.83820660826942	9.48850734087476	FALSE	FALSE	FALSE	FALSE
"755"	"DKUS022_white_rep_c39671"	10.4392251312096	10.8391180306933	FALSE	FALSE	FALSE	FALSE
"757"	"DKUS022_white_rep_c40477"	6.14491874076081	6.7755897504535	FALSE	FALSE	FALSE	FALSE
"759"	"DKUS022_white_rep_c42236"	9.62734117091312	10.1566564052697	FALSE	FALSE	FALSE	FALSE
"761"	"DKUS022_white_rep_c43245"	4.09088227636739	4.73862756035157	FALSE	FALSE	FALSE	FALSE
"763"	"DKUS022_white_rep_c43256"	9.71970128784627	9.27470061720332	TRUE	FALSE	TRUE	TRUE
"765"	"DKUS022_white_rep_c43307"	11.8401726774918	11.8057311968919	TRUE	TRUE	FALSE	TRUE
"767"	"DKUS022_white_rep_c43779"	11.8347836055153	11.4337769922785	TRUE	FALSE	TRUE	TRUE
"769"	"DKUS022_white_rep_c43807"	11.9484355940845	11.730514759248	TRUE	FALSE	TRUE	TRUE
"771"	"DKUS022_white_rep_c45788"	8.05784838946774	8.78651310075248	FALSE	FALSE	FALSE	FALSE
"773"	"DKUS022_white_rep_c47530"	13.1926825560228	13.4688610955386	FALSE	FALSE	FALSE	FALSE
"775"	"DKUS022_white_rep_c48153"	5.46139755294147	6.35388004183062	FALSE	FALSE	FALSE	FALSE
"777"	"DKUS022_white_rep_c48262"	10.9425159243553	10.2689889243342	TRUE	FALSE	TRUE	TRUE
"779"	"DKUS022_white_rep_c49210"	10.9373930315008	11.3152301645212	FALSE	FALSE	FALSE	FALSE
"781"	"DKUS022_white_rep_c49321"	11.8896494322127	11.4398559399934	TRUE	FALSE	TRUE	TRUE
"783"	"DKUS022_white_rep_c49602"	12.4160625796123	12.5462866087348	FALSE	FALSE	FALSE	FALSE
"785"	"DKUS022_white_rep_c49648"	7.27635345341337	7.68693767349825	FALSE	FALSE	FALSE	FALSE
"787"	"DKUS022_white_rep_c52326"	5.50995406912784	8.74697068981496	FALSE	FALSE	FALSE	FALSE
"789"	"DKUS022_white_rep_c54837"	10.4874876121483	11.3152378997733	FALSE	FALSE	FALSE	FALSE
"791"	"DKUS022_white_rep_c55319"	11.4703884100421	11.649248771339	FALSE	FALSE	FALSE	FALSE
"793"	"DKUS022_white_rep_c59388"	12.114945241542	11.5968964819541	TRUE	FALSE	TRUE	TRUE
"795"	"DKUS022_white_rep_c59469"	11.0461613224923	11.6623950363562	FALSE	FALSE	FALSE	FALSE
"797"	"DKUS022_white_rep_c61316"	8.97009575254635	8.86654362517007	TRUE	FALSE	TRUE	TRUE
"799"	"DKUS022_white_rep_c61495"	10.7416996036408	10.9735154413597	FALSE	FALSE	FALSE	FALSE
"801"	"DKUS022_white_rep_c64948"	12.4518953907774	11.9418212808841	TRUE	FALSE	TRUE	TRUE
"803"	"DKUS022_white_rep_c65138"	9.68335743249234	9.27775604698372	TRUE	FALSE	TRUE	TRUE
"805"	"DKUS022_white_rep_c65425"	11.5923641340495	11.1671179082803	TRUE	FALSE	TRUE	TRUE
"807"	"DKUS022_white_rep_c66096"	11.9406578854121	12.5148973614734	FALSE	FALSE	FALSE	FALSE
"809"	"DKUS022_white_rep_c67301"	13.4185382123187	12.8997019848778	TRUE	FALSE	TRUE	TRUE
"811"	"DKUS022_white_rep_c69238"	7.72446345697099	8.20979336431667	FALSE	FALSE	FALSE	FALSE
"813"	"DKUS022_white_rep_c69754"	8.1552114797544	8.64154315639091	FALSE	FALSE	FALSE	FALSE
"815"	"DKUS022_white_rep_c71944"	11.0366905042247	10.1007878584063	TRUE	FALSE	TRUE	TRUE
"817"	"DKUS022_white_rep_c81239"	12.370366579362	11.3475131959725	TRUE	FALSE	TRUE	TRUE
"819"	"DKUS022_white_rep_c83028"	10.5817918896862	10.9709650868489	FALSE	FALSE	FALSE	FALSE
"821"	"DKUS022_white_rep_c89577"	11.9146170948701	10.802998163041	TRUE	FALSE	TRUE	TRUE
"823"	"DKUS022_white_s17306"	7.25840708726997	7.8351991065986	FALSE	FALSE	FALSE	FALSE
"825"	"DKUS022_white_s23227"	10.5455396463024	9.74282596212133	TRUE	FALSE	TRUE	TRUE
"827"	"DKUS022_white_s23369"	8.42023761653635	6.73704505831856	TRUE	FALSE	TRUE	TRUE
"829"	"DKUS022_white_s23486"	6.02600473417734	7.10454036819588	FALSE	FALSE	FALSE	FALSE
"831"	"DKUS022_white_s23544"	7.87232115193299	8.30520263980667	FALSE	FALSE	FALSE	FALSE
"833"	"DKUS022_white_s50039"	12.0900861960289	11.417105541273	TRUE	FALSE	TRUE	TRUE
"835"	"DKUS022_white_s50108"	7.1593876290185	4.98672043870964	TRUE	FALSE	TRUE	TRUE
"837"	"DKUS022_white_s50720"	10.4481497030969	10.3363018199875	TRUE	FALSE	TRUE	TRUE
"839"	"DKUS022_white_s51013"	11.0820945441955	9.98103345934448	TRUE	FALSE	TRUE	TRUE
"841"	"DKUS022_white_s53384"	9.13263517080177	6.54905555536978	TRUE	FALSE	TRUE	TRUE
"843"	"DKUS022_white_s53534"	7.37458787215693	7.73648976007317	FALSE	FALSE	FALSE	FALSE
"845"	"DKUS022_white_s53839"	7.80299717356572	9.15982216051932	FALSE	FALSE	FALSE	FALSE
"847"	"DKUS022_white_s53987"	12.0182054095458	12.0514686457904	FALSE	TRUE	FALSE	TRUE
"849"	"DKUS022_white_s54960"	11.9507828305475	11.7117399325556	TRUE	FALSE	TRUE	TRUE
"851"	"DKUS022_white_s55001"	11.054206493744	11.5807510222479	FALSE	FALSE	FALSE	FALSE
"853"	"DKUS022_white_s55116"	9.35509521426422	8.83382983131067	TRUE	FALSE	TRUE	TRUE
"855"	"DKUS022_white_s55362"	10.4547040418191	10.2047241172183	TRUE	FALSE	TRUE	TRUE
"857"	"DKUS022_white_s56092"	11.5665034230241	11.0978597943848	TRUE	FALSE	TRUE	TRUE
"859"	"DKUS022_white_s56460"	11.9804103761685	11.7477207689436	TRUE	FALSE	TRUE	TRUE
"861"	"DKUS022_white_s56540"	4.45593586153145	5.03470345022484	FALSE	FALSE	FALSE	FALSE
"863"	"DKUS022_white_s56633"	7.1853770036819	5.65833711897696	TRUE	FALSE	TRUE	TRUE
"865"	"DKUS022_white_s56668"	10.3132422897359	10.7373841187758	FALSE	FALSE	FALSE	FALSE
"867"	"DKUS022_white_s56760"	7.46300542486702	6.5109337639211	TRUE	FALSE	TRUE	TRUE
"869"	"DKUS022_white_s56828"	12.276991863753	11.713116977359	TRUE	FALSE	TRUE	TRUE
"871"	"DKUS022_white_s57571"	10.9522362428011	10.4941891294353	TRUE	FALSE	TRUE	TRUE
"873"	"DKUS022_white_s57618"	12.1202931968737	12.2985329616885	FALSE	FALSE	FALSE	FALSE
"875"	"DKUS022_white_s58057"	12.8672733345695	12.0836790714102	TRUE	FALSE	TRUE	TRUE
"877"	"DKUS022_white_s58233"	8.41100550475674	7.12304004969723	TRUE	FALSE	TRUE	TRUE
"879"	"DKUS022_white_s58917"	9.29808638059356	9.961159622871	FALSE	FALSE	FALSE	FALSE
"881"	"DKUS022_white_s58943"	15.3514491158067	15.1738373634919	TRUE	FALSE	TRUE	TRUE
"883"	"DKUS022_white_s59209"	9.84277932502005	8.21861326958935	TRUE	FALSE	TRUE	TRUE
"885"	"DKUS022_white_s59565"	7.3285358237889	8.31784855053841	FALSE	FALSE	FALSE	FALSE
"887"	"DKUS022_white_s59630"	12.5965289773772	12.3725598620667	TRUE	FALSE	TRUE	TRUE
"889"	"DKUS022_white_s60762"	15.2339361414974	15.1334860655993	TRUE	FALSE	TRUE	TRUE
"891"	"DKUS022_white_s60891"	4.39274703861851	5.05099585849	FALSE	FALSE	FALSE	FALSE
"893"	"DKUS022_white_s61148"	9.55131702364	10.7570267702271	FALSE	FALSE	FALSE	FALSE
"895"	"DKUS022_white_s61332"	11.684980625888	11.4379414695573	TRUE	FALSE	TRUE	TRUE
"897"	"DKUS022_white_s61385"	13.9888015609249	13.9543126896111	TRUE	TRUE	FALSE	TRUE
"899"	"DKUS022_white_s61527"	8.35280932174905	8.96287119582178	FALSE	FALSE	FALSE	FALSE
"901"	"DKUS022_white_s61736"	5.2648593714529	5.90704330529158	FALSE	FALSE	FALSE	FALSE
"903"	"DKUS022_white_s61738"	6.98798230811508	4.97039283538672	TRUE	FALSE	TRUE	TRUE
"905"	"DKUS022_white_s62256"	13.6891103616887	13.2875989958916	TRUE	FALSE	TRUE	TRUE
"907"	"DKUS022_white_s62677"	11.5074746549524	10.3203883344358	TRUE	FALSE	TRUE	TRUE
"909"	"DKUS022_white_s63033"	9.1666518441626	8.71726477710235	TRUE	FALSE	TRUE	TRUE
"911"	"DKUS022_white_s63313"	8.7896502415027	7.65213780385452	TRUE	FALSE	TRUE	TRUE
"913"	"DKUS022_white_s63812"	7.91639042225122	6.38785120598375	TRUE	FALSE	TRUE	TRUE
"915"	"DKUS022_white_s63940"	12.4255015905832	12.0097487795564	TRUE	FALSE	TRUE	TRUE
"917"	"DKUS022_white_s64448"	3.46194375285328	4.78835493610005	FALSE	FALSE	FALSE	FALSE
"919"	"DKUS022_white_s64667"	11.298618213249	11.8691348670993	FALSE	FALSE	FALSE	FALSE
"921"	"DKUS022_white_s64670"	7.79906848903412	9.467154846436	FALSE	FALSE	FALSE	FALSE
"923"	"DKUS022_white_s64701"	6.06183358499824	7.37483958403789	FALSE	FALSE	FALSE	FALSE
"925"	"DKUS022_white_s64770"	12.0786939215201	11.3794656696962	TRUE	FALSE	TRUE	TRUE
"927"	"DKUS022_white_s64862"	11.3952005123301	10.874070933742	TRUE	FALSE	TRUE	TRUE
"929"	"DKUS022_white_s64939"	9.63451917303019	9.09096232044415	TRUE	FALSE	TRUE	TRUE
"931"	"DKUS022_white_s65216"	6.11518879708739	6.97795902515344	FALSE	FALSE	FALSE	FALSE
"933"	"DKUS022_white_s65495"	10.1256593124227	10.0076776035192	TRUE	FALSE	TRUE	TRUE
"935"	"DKUS022_white_s65799"	11.0599049060631	9.9072320734448	TRUE	FALSE	TRUE	TRUE
"937"	"DKUS022_white_s66031"	11.0300973726299	11.1169043671694	FALSE	TRUE	FALSE	TRUE
"939"	"DKUS022_white_s66074"	9.91659373166335	9.15593846344039	TRUE	FALSE	TRUE	TRUE
"941"	"DKUS022_white_s66499"	12.7489201273796	12.35462616084	TRUE	FALSE	TRUE	TRUE
"943"	"DKUS022_white_s66778"	12.3398211906546	11.1355493940499	TRUE	FALSE	TRUE	TRUE
"945"	"DKUS022_white_s68627"	8.02706240320462	9.12455880990559	FALSE	FALSE	FALSE	FALSE
"947"	"DKUS022_white_s69924"	11.1935625236435	11.4763416566245	FALSE	FALSE	FALSE	FALSE
"949"	"DKUS022_white_s70383"	3.80433940188306	4.41160766234025	FALSE	FALSE	FALSE	FALSE
"951"	"DKUS022_white_s70658"	11.000279883893	10.5488532781873	TRUE	FALSE	TRUE	TRUE
"953"	"DKUS022_white_s72188"	5.5389330059237	6.27302564418169	FALSE	FALSE	FALSE	FALSE
"955"	"DKUS022_white_s72505"	8.55344915863482	10.2620552485454	FALSE	FALSE	FALSE	FALSE
"957"	"DKUS022_white_s72928"	11.0372158109594	10.6603549265848	TRUE	FALSE	TRUE	TRUE
"959"	"DKUS022_white_s73253"	10.5806080695013	9.4525491782758	TRUE	FALSE	TRUE	TRUE
"961"	"DKUS022_white_s73458"	8.83226674734273	9.47608590249048	FALSE	FALSE	FALSE	FALSE
"963"	"DKUS022_white_s73805"	8.5798145188545	8.72292969848253	FALSE	FALSE	FALSE	FALSE
"965"	"DKUS022_white_s73926"	7.17541419207806	5.70116620109377	TRUE	FALSE	TRUE	TRUE
"967"	"DKUS022_white_s74001"	12.6257198066714	11.6857466929371	TRUE	FALSE	TRUE	TRUE
"969"	"DKUS022_white_s74042"	4.23516189753098	5.41953131907489	FALSE	FALSE	FALSE	FALSE
"971"	"DKUS022_white_s74896"	6.42763876728042	4.77883285496973	TRUE	FALSE	TRUE	TRUE
"973"	"DKUS022_white_s75356"	4.43471134495256	3.4520607166074	TRUE	FALSE	TRUE	TRUE
"975"	"DKUS022_white_s75534"	11.5196988370759	11.4764184509612	TRUE	TRUE	FALSE	TRUE
"977"	"DKUS022_white_s76648"	12.1534282945993	11.7682791633077	TRUE	FALSE	TRUE	TRUE
"979"	"DKUS022_white_s76797"	8.3487174985538	8.87351235269135	FALSE	FALSE	FALSE	FALSE
"981"	"DKUS022_white_s76992"	10.3811812902239	9.94800545606889	TRUE	FALSE	TRUE	TRUE
"983"	"DKUS022_white_s77169"	4.56856353599526	5.9247747407332	FALSE	FALSE	FALSE	FALSE
"985"	"DKUS022_white_s77278"	13.4957745146297	12.9962075672408	TRUE	FALSE	TRUE	TRUE
"987"	"DKUS022_white_s77372"	10.0741264341915	9.13055770548981	TRUE	FALSE	TRUE	TRUE
"989"	"DKUS022_white_s77642"	5.68208567591298	4.92790153254148	TRUE	FALSE	TRUE	TRUE
"991"	"DKUS022_white_s77848"	11.6813839747285	12.031724748576	FALSE	FALSE	FALSE	FALSE
"993"	"DKUS022_white_s78283"	11.366318743368	10.9721644624128	TRUE	FALSE	TRUE	TRUE
"995"	"DKUS022_white_s78312"	13.4686728247916	13.5596610361617	FALSE	TRUE	FALSE	TRUE
"997"	"DKUS022_white_s78382"	7.20515065303566	6.62771262641822	TRUE	FALSE	TRUE	TRUE
"999"	"DKUS022_white_s78421"	7.58793284105003	8.71620243933351	FALSE	FALSE	FALSE	FALSE
"1001"	"DKUS022_white_s78480"	10.8140279045387	11.7201468655174	FALSE	FALSE	FALSE	FALSE
"1003"	"DKUS022_white_s78507"	9.38386238536494	8.92087000613143	TRUE	FALSE	TRUE	TRUE
"1005"	"DKUS022_white_s78545"	12.0194441820493	12.1830067341952	FALSE	FALSE	FALSE	FALSE
"1007"	"DKUS022_white_s79028"	11.0677270788543	11.3886278277582	FALSE	FALSE	FALSE	FALSE
"1009"	"DKUS022_white_s79688"	7.06296267116717	8.50172576077557	FALSE	FALSE	FALSE	FALSE
"1011"	"DKUS022_white_s79702"	11.2841845710369	10.2113737189634	TRUE	FALSE	TRUE	TRUE
"1013"	"DKUS022_white_s79921"	6.36297090985014	7.36241372319877	FALSE	FALSE	FALSE	FALSE
"1015"	"DKUS022_white_s80653"	12.0689046146963	11.5528853008711	TRUE	FALSE	TRUE	TRUE
"1017"	"DKUS022_white_s80802"	8.96263144736804	8.61798240733342	TRUE	FALSE	TRUE	TRUE
"1019"	"DKUS022_white_s80907"	14.1811714239658	14.4315728407527	FALSE	FALSE	FALSE	FALSE
"1021"	"DKUS022_white_s81065"	8.98357204185477	7.39270609336503	TRUE	FALSE	TRUE	TRUE
"1023"	"DKUS022_white_s81236"	4.4881735757732	4.0717916315388	TRUE	FALSE	TRUE	TRUE
"1025"	"DKUS022_white_s81329"	12.4000200572992	11.6138026623598	TRUE	FALSE	TRUE	TRUE
"1027"	"DKUS022_white_s81342"	13.2487547077831	12.634490229858	TRUE	FALSE	TRUE	TRUE
"1029"	"DKUS022_white_s82334"	5.69364631677246	4.5077793285865	TRUE	FALSE	TRUE	TRUE
"1031"	"DKUS022_white_s82746"	10.8913676371969	10.5537914987468	TRUE	FALSE	TRUE	TRUE
"1033"	"DKUS022_white_s83095"	13.4912492106903	12.6817864066884	TRUE	FALSE	TRUE	TRUE
"1035"	"DKUS022_white_s83215"	9.87616822620957	10.1609012701661	FALSE	FALSE	FALSE	FALSE
"1037"	"DKUS022_white_s83235"	6.55980151943776	7.68386551381468	FALSE	FALSE	FALSE	FALSE
"1039"	"DKUS022_white_s83450"	10.1736915756359	11.0936530181002	FALSE	FALSE	FALSE	FALSE
"1041"	"DKUS022_white_s83613"	8.25576996275785	7.64576354225612	TRUE	FALSE	TRUE	TRUE
"1043"	"DKUS022_white_s84262"	13.3716758363018	13.3056943782049	TRUE	TRUE	FALSE	TRUE
"1045"	"DKUS022_white_s84390"	11.8532211545019	13.0536834348842	FALSE	FALSE	FALSE	FALSE
"1047"	"DKUS022_white_s84485"	4.91322875068807	3.91159740478335	TRUE	FALSE	TRUE	TRUE
"1049"	"DKUS022_white_s84726"	7.54743055802262	8.27643521700192	FALSE	FALSE	FALSE	FALSE
"1051"	"DKUS022_white_s84909"	10.1483300099373	9.31496896547829	TRUE	FALSE	TRUE	TRUE
